Identifier,Dhatupatha,Dhatu,Pratyaya,Artha,Gana,Pad,Karmak,It_Sign,English_Meaning,Hindi_Meaning
०१.०५२३,४५४),ओण्,ओणृँ,अपनयने,भ्वादिः,परस्मैपदी,सकर्मकः,सेट्,"ओण्,ओणृँ, अपनयने ,भ्वादिः, परस्मैपदी ,सकर्मकः ,सेट्  ,(to remove,to discard, to push away)","दूर करना, दूर ले जाना"
०१.०५२४,४५५),शोण्,शोणृँ,वर्णगत्योः,भ्वादिः,परस्मैपदी,अकर्मकः,सेट्,"शोण्,शोणृँ, वर्णगत्योः ,भ्वादिः, परस्मैपदी ,अकर्मकः ,सेट्  ,(to be red,to go)","लाल होना, जाना"
०१.०५२५,४५६),श्रोण्,श्रोणृँ,सङ्घाते,भ्वादिः,परस्मैपदी,अकर्मकः,सेट्,"श्रोण्,श्रोणृँ, सङ्घाते ,भ्वादिः, परस्मैपदी ,अकर्मकः ,सेट्  ,(to heap together,to collect, to pile together)","एकत्र करना, बटोरना"
०१.०५२६,४५७),श्लोण्,श्लोणृँ,सङ्घाते,भ्वादिः,परस्मैपदी,अकर्मकः,सेट्,"श्लोण्,श्लोणृँ, सङ्घाते ,भ्वादिः, परस्मैपदी ,अकर्मकः ,सेट्  ,(to heap together,to collect, to pile together)",एकत्र होना
०१.०५२७,४५८),पैण्,पैणृँ,गतिप्रेरणश्लेषणेषु,भ्वादिः,परस्मैपदी,सकर्मकः,सेट्,"पैण्,पैणृँ, गतिप्रेरणश्लेषणेषु ,भ्वादिः, परस्मैपदी ,सकर्मकः ,सेट्  ,(to go,to inspire, to send,to touch,to hug, to embrace)","जाना, आज्ञा करना, स्पर्श करना, आलिंगन करना"
०१.०५२८,४५८ इत्यस्य पाठभेदः),प्रैण्,प्रैणृँ,गतिप्रेरणश्लेषणेषु,भ्वादिः,परस्मैपदी,सकर्मकः,सेट्,"प्रैण्,प्रैणृँ, गतिप्रेरणश्लेषणेषु ,भ्वादिः, परस्मैपदी ,सकर्मकः ,सेट्  ,","to go,to inspire, to send,to touch,to hug, to embrace"
०१.०५२९,४५९),ध्रण्,ध्रणँ,शब्दे,भ्वादिः,परस्मैपदी,सकर्मकः,सेट्,"ध्रण्,ध्रणँ, शब्दे ,भ्वादिः, परस्मैपदी ,सकर्मकः ,सेट्  ,(to sound)",शब्द करना
०१.०५३०,४५९ इत्यस्य पाठभेदः),बण्,बणँ,शब्दे,भ्वादिः,परस्मैपदी,सकर्मकः,सेट्,"बण्,बणँ, शब्दे ,भ्वादिः, परस्मैपदी ,सकर्मकः ,सेट्  ,",to sound
०१.०५३१,४६०),कन्,कनीँ,दीप्तिकान्तिगतिषु,भ्वादिः,परस्मैपदी,अकर्मकः,सेट्,"कन्,कनीँ, दीप्तिकान्तिगतिषु ,भ्वादिः, परस्मैपदी ,अकर्मकः ,सेट्  ,(to glow, to shine, to approach)","चमकना, प्रकाशित होना, समीप जाना, समीप आना"
०१.०५३२,४६१),स्तन्,ष्टनँ,शब्दे,भ्वादिः,परस्मैपदी,अकर्मकः,सेट्,"स्तन्,ष्टनँ, शब्दे ,भ्वादिः, परस्मैपदी ,अकर्मकः ,सेट्  ,(to sound)",शब्द करना
०१.०५३३,४६२),वन्,वनँ,शब्दे,भ्वादिः,परस्मैपदी,सकर्मकः,सेट्,"वन्,वनँ, शब्दे ,भ्वादिः, परस्मैपदी ,सकर्मकः ,सेट्  ,(to sound)",शब्द करना
०१.०५३४,४६३),वन्,वनँ,सम्भक्तौ,भ्वादिः,परस्मैपदी,सकर्मकः,सेट्,"वन्,वनँ, सम्भक्तौ ,भ्वादिः, परस्मैपदी ,सकर्मकः ,सेट्  ,(to serve, to be slave, to have problem)","सेवा करना, चाकरी करना, आपद्ग्रस्त होना"
०१.०५३५,४६४),सन्,षणँ,सम्भक्तौ,भ्वादिः,परस्मैपदी,सकर्मकः,सेट्,"सन्,षणँ, सम्भक्तौ ,भ्वादिः, परस्मैपदी ,सकर्मकः ,सेट्  ,(to serve, to help, to be slave, to have problem)","सेवा करना, चाकरी करना, आपद्ग्रस्त होना"
०१.०५३६,४६५),अम्,अमँ,गतौ शब्दे सम्भक्तौ च,भ्वादिः,परस्मैपदी,सकर्मकः,सेट्,"अम्,अमँ, गतौ शब्दे सम्भक्तौ च ,भ्वादिः, परस्मैपदी ,सकर्मकः ,सेट्  ,(to go, to sound, to serve, to help, to be slave)","जाना, शब्द करना, सेवा करना"
०१.०५३७,४६६),द्रम्,द्रमँ,गतौ,भ्वादिः,परस्मैपदी,सकर्मकः,सेट्,"द्रम्,द्रमँ, गतौ ,भ्वादिः, परस्मैपदी ,सकर्मकः ,सेट्  ,(to go)",जाना
०१.०५३८,४६७),हम्म्,हम्मँ,गतौ,भ्वादिः,परस्मैपदी,सकर्मकः,सेट्,"हम्म्,हम्मँ, गतौ ,भ्वादिः, परस्मैपदी ,सकर्मकः ,सेट्  ,(to go)",जाना
०१.०५३९,४६८),मीम्,मीमृँ,गतौ शब्दे च,भ्वादिः,परस्मैपदी,सकर्मकः,सेट्,"मीम्,मीमृँ, गतौ शब्दे च ,भ्वादिः, परस्मैपदी ,सकर्मकः ,सेट्  ,(to go, to talk)","जाना, शब्द करना"
०१.०५४०,४६९),चम्,चमुँ,अदने,भ्वादिः,परस्मैपदी,सकर्मकः,सेट्,"चम्,चमुँ, अदने ,भ्वादिः, परस्मैपदी ,सकर्मकः ,सेट्  ,(to eat)",खाना
०१.०५४१,४७०),छम्,छमुँ,अदने,भ्वादिः,परस्मैपदी,सकर्मकः,सेट्,"छम्,छमुँ, अदने ,भ्वादिः, परस्मैपदी ,सकर्मकः ,सेट्  ,(to eat)",खाना
०१.०५४२,४७१),जम्,जमुँ,अदने,भ्वादिः,परस्मैपदी,सकर्मकः,सेट्,"जम्,जमुँ, अदने ,भ्वादिः, परस्मैपदी ,सकर्मकः ,सेट्  ,(to eat)",खाना
०१.०५४३,४७२),झम्,झमुँ,अदने,भ्वादिः,परस्मैपदी,सकर्मकः,सेट्,"झम्,झमुँ, अदने ,भ्वादिः, परस्मैपदी ,सकर्मकः ,सेट्  ,(to eat)",खाना
